Image_ID,note_id,image_path,Primary_HEX,Secondary_HEX,Dominant_Color_Name,Color_Family,Primary_Color_Ratio,Secondary_Color_Ratio,Color_Extraction_Status
GRP-XHS-69fde9270000000038036eb7-09,69fde9270000000038036eb7,Dataset/xhs/xiaohongshu_images/Gorpcore/69fde9270000000038036eb7/image_09.webp,#F7F4E0,#B4B3BB,white,white,0.4952,0.1704,ok
GRP-XHS-6a0ee34d000000000702bd9f-01,6a0ee34d000000000702bd9f,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0ee34d000000000702bd9f/image_01.webp,#837863,#AB9479,khaki,khaki_or_beige,0.332,0.2458,ok
GRP-XHS-6a0ee34d000000000702bd9f-02,6a0ee34d000000000702bd9f,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0ee34d000000000702bd9f/image_02.webp,#91846F,#736843,khaki,khaki_or_beige,0.3406,0.2376,ok
GRP-XHS-6a0ee34d000000000702bd9f-03,6a0ee34d000000000702bd9f,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0ee34d000000000702bd9f/image_03.webp,#AD8D6E,#D7B48E,orange,red_or_orange,0.5472,0.1748,ok
GRP-XHS-6a0ee34d000000000702bd9f-04,6a0ee34d000000000702bd9f,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0ee34d000000000702bd9f/image_04.webp,#A98E79,#816852,orange,red_or_orange,0.3604,0.2218,ok
GRP-XHS-6a0ee34d000000000702bd9f-05,6a0ee34d000000000702bd9f,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0ee34d000000000702bd9f/image_05.webp,#A59279,#796A51,orange,red_or_orange,0.4112,0.2116,ok
GRP-XHS-6a0ee34d000000000702bd9f-06,6a0ee34d000000000702bd9f,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0ee34d000000000702bd9f/image_06.webp,#B49A78,#97773E,orange,red_or_orange,0.435,0.232,ok
GRP-XHS-6a0ee34d000000000702bd9f-07,6a0ee34d000000000702bd9f,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0ee34d000000000702bd9f/image_07.webp,#BAA796,#A28972,orange,red_or_orange,0.3246,0.2476,ok
GRP-XHS-6a0ee34d000000000702bd9f-08,6a0ee34d000000000702bd9f,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0ee34d000000000702bd9f/image_08.webp,#C6AB8C,#A98766,orange,red_or_orange,0.3186,0.3184,ok
GRP-XHS-6a0ee34d000000000702bd9f-09,6a0ee34d000000000702bd9f,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0ee34d000000000702bd9f/image_09.webp,#BA9E82,#A0805F,orange,red_or_orange,0.4242,0.2166,ok
GRP-XHS-692ec0f4000000001f00490d-01,692ec0f4000000001f00490d,Dataset/xhs/xiaohongshu_images/Gorpcore/692ec0f4000000001f00490d/image_01.webp,#7B7D5D,#52553C,olive,olive_or_green,0.2888,0.2666,ok
GRP-XHS-692ec0f4000000001f00490d-02,692ec0f4000000001f00490d,Dataset/xhs/xiaohongshu_images/Gorpcore/692ec0f4000000001f00490d/image_02.webp,#61695F,#3D4730,gray,gray,0.2794,0.269,ok
GRP-XHS-692ec0f4000000001f00490d-03,692ec0f4000000001f00490d,Dataset/xhs/xiaohongshu_images/Gorpcore/692ec0f4000000001f00490d/image_03.webp,#3D4E42,#243229,green,olive_or_green,0.3374,0.2858,ok
GRP-XHS-692ec0f4000000001f00490d-04,692ec0f4000000001f00490d,Dataset/xhs/xiaohongshu_images/Gorpcore/692ec0f4000000001f00490d/image_04.webp,#474939,#25231A,olive,olive_or_green,0.4172,0.2794,ok
GRP-XHS-692ec0f4000000001f00490d-05,692ec0f4000000001f00490d,Dataset/xhs/xiaohongshu_images/Gorpcore/692ec0f4000000001f00490d/image_05.webp,#616B62,#485249,gray,gray,0.282,0.2306,ok
GRP-XHS-692ec0f4000000001f00490d-06,692ec0f4000000001f00490d,Dataset/xhs/xiaohongshu_images/Gorpcore/692ec0f4000000001f00490d/image_06.webp,#5E5856,#3C3A37,gray,gray,0.263,0.2362,ok
GRP-XHS-692ec0f4000000001f00490d-07,692ec0f4000000001f00490d,Dataset/xhs/xiaohongshu_images/Gorpcore/692ec0f4000000001f00490d/image_07.webp,#5F6456,#43483B,olive,olive_or_green,0.3592,0.2698,ok
GRP-XHS-692ec0f4000000001f00490d-08,692ec0f4000000001f00490d,Dataset/xhs/xiaohongshu_images/Gorpcore/692ec0f4000000001f00490d/image_08.webp,#252428,#4C4C4A,black,black,0.3918,0.3128,ok
GRP-XHS-692ec0f4000000001f00490d-09,692ec0f4000000001f00490d,Dataset/xhs/xiaohongshu_images/Gorpcore/692ec0f4000000001f00490d/image_09.webp,#514D4A,#2D2E2C,gray,gray,0.2946,0.2406,ok
GRP-XHS-692ec0f4000000001f00490d-10,692ec0f4000000001f00490d,Dataset/xhs/xiaohongshu_images/Gorpcore/692ec0f4000000001f00490d/image_10.webp,#131413,#33312F,black,black,0.3142,0.2622,ok
GRP-XHS-69ede6b400000000220283c3-01,69ede6b400000000220283c3,Dataset/xhs/xiaohongshu_images/Gorpcore/69ede6b400000000220283c3/image_01.webp,#C2A786,#E0E8EB,orange,red_or_orange,0.3818,0.21,ok
GRP-XHS-696b6bd7000000000e03f2b6-01,696b6bd7000000000e03f2b6,Dataset/xhs/xiaohongshu_images/Gorpcore/696b6bd7000000000e03f2b6/image_01.webp,#A2ADB6,#7A7C77,gray,gray,0.4788,0.22,ok
GRP-XHS-696b6bd7000000000e03f2b6-02,696b6bd7000000000e03f2b6,Dataset/xhs/xiaohongshu_images/Gorpcore/696b6bd7000000000e03f2b6/image_02.webp,#CEC2A8,#8A7C6C,khaki,khaki_or_beige,0.3486,0.2148,ok
GRP-XHS-696b6bd7000000000e03f2b6-03,696b6bd7000000000e03f2b6,Dataset/xhs/xiaohongshu_images/Gorpcore/696b6bd7000000000e03f2b6/image_03.webp,#DADBD5,#A9A59C,white,white,0.3984,0.3048,ok
GRP-XHS-696b6bd7000000000e03f2b6-04,696b6bd7000000000e03f2b6,Dataset/xhs/xiaohongshu_images/Gorpcore/696b6bd7000000000e03f2b6/image_04.webp,#CCCBC0,#908E88,gray,gray,0.3734,0.3128,ok
GRP-XHS-696b6bd7000000000e03f2b6-05,696b6bd7000000000e03f2b6,Dataset/xhs/xiaohongshu_images/Gorpcore/696b6bd7000000000e03f2b6/image_05.webp,#9C896A,#D7DEE7,khaki,khaki_or_beige,0.3322,0.2756,ok
GRP-XHS-696b6bd7000000000e03f2b6-06,696b6bd7000000000e03f2b6,Dataset/xhs/xiaohongshu_images/Gorpcore/696b6bd7000000000e03f2b6/image_06.webp,#959491,#70716F,gray,gray,0.362,0.2026,ok
GRP-XHS-696b6bd7000000000e03f2b6-07,696b6bd7000000000e03f2b6,Dataset/xhs/xiaohongshu_images/Gorpcore/696b6bd7000000000e03f2b6/image_07.webp,#949493,#C0BEB6,gray,gray,0.2492,0.224,ok
GRP-XHS-696b6bd7000000000e03f2b6-08,696b6bd7000000000e03f2b6,Dataset/xhs/xiaohongshu_images/Gorpcore/696b6bd7000000000e03f2b6/image_08.webp,#B8B6B1,#2A302F,gray,gray,0.2872,0.1904,ok
GRP-XHS-696b6bd7000000000e03f2b6-09,696b6bd7000000000e03f2b6,Dataset/xhs/xiaohongshu_images/Gorpcore/696b6bd7000000000e03f2b6/image_09.webp,#61605F,#8D8E8D,gray,gray,0.2678,0.2208,ok
GRP-XHS-696b6bd7000000000e03f2b6-10,696b6bd7000000000e03f2b6,Dataset/xhs/xiaohongshu_images/Gorpcore/696b6bd7000000000e03f2b6/image_10.webp,#363638,#CDCECA,gray,gray,0.2366,0.2324,ok
GRP-XHS-696b6bd7000000000e03f2b6-11,696b6bd7000000000e03f2b6,Dataset/xhs/xiaohongshu_images/Gorpcore/696b6bd7000000000e03f2b6/image_11.webp,#A19F96,#35373B,gray,gray,0.3398,0.2242,ok
GRP-XHS-69f21772000000003701d4ba-01,69f21772000000003701d4ba,Dataset/xhs/xiaohongshu_images/Gorpcore/69f21772000000003701d4ba/image_01.webp,#C99E5D,#2C2B28,yellow,yellow,0.2862,0.2792,ok
GRP-XHS-69f21772000000003701d4ba-03,69f21772000000003701d4ba,Dataset/xhs/xiaohongshu_images/Gorpcore/69f21772000000003701d4ba/image_03.webp,#BB8E4E,#BEBFB9,yellow,yellow,0.3574,0.2546,ok
GRP-XHS-69f21772000000003701d4ba-04,69f21772000000003701d4ba,Dataset/xhs/xiaohongshu_images/Gorpcore/69f21772000000003701d4ba/image_04.webp,#BEBDB9,#AEADAC,gray,gray,0.5332,0.1626,ok
GRP-XHS-69f21772000000003701d4ba-05,69f21772000000003701d4ba,Dataset/xhs/xiaohongshu_images/Gorpcore/69f21772000000003701d4ba/image_05.webp,#C2C3BF,#B2B4B6,gray,gray,0.4574,0.2354,ok
GRP-XHS-69f21772000000003701d4ba-06,69f21772000000003701d4ba,Dataset/xhs/xiaohongshu_images/Gorpcore/69f21772000000003701d4ba/image_06.webp,#B9BAB6,#AAACAE,gray,gray,0.4784,0.2256,ok
GRP-XHS-69f21772000000003701d4ba-09,69f21772000000003701d4ba,Dataset/xhs/xiaohongshu_images/Gorpcore/69f21772000000003701d4ba/image_09.webp,#B3B0AB,#999695,gray,gray,0.4886,0.3132,ok
GRP-XHS-69f21772000000003701d4ba-10,69f21772000000003701d4ba,Dataset/xhs/xiaohongshu_images/Gorpcore/69f21772000000003701d4ba/image_10.webp,#B9B6B1,#9D9C9B,gray,gray,0.4832,0.3094,ok
GRP-XHS-69f21772000000003701d4ba-12,69f21772000000003701d4ba,Dataset/xhs/xiaohongshu_images/Gorpcore/69f21772000000003701d4ba/image_12.webp,#BBB8B4,#A49D95,gray,gray,0.6018,0.1214,ok
GRP-XHS-693ab0b6000000001f005bfb-01,693ab0b6000000001f005bfb,Dataset/xhs/xiaohongshu_images/Gorpcore/693ab0b6000000001f005bfb/image_01.webp,#F2DD17,#2F2F2E,yellow,yellow,0.308,0.2766,ok
GRP-XHS-693ab0b6000000001f005bfb-02,693ab0b6000000001f005bfb,Dataset/xhs/xiaohongshu_images/Gorpcore/693ab0b6000000001f005bfb/image_02.webp,#0D0D0D,#302E2A,black,black,0.3948,0.208,ok
GRP-XHS-693ab0b6000000001f005bfb-03,693ab0b6000000001f005bfb,Dataset/xhs/xiaohongshu_images/Gorpcore/693ab0b6000000001f005bfb/image_03.webp,#EFE6DB,#A59D93,white,white,0.5942,0.1246,ok
GRP-XHS-693ab0b6000000001f005bfb-04,693ab0b6000000001f005bfb,Dataset/xhs/xiaohongshu_images/Gorpcore/693ab0b6000000001f005bfb/image_04.webp,#EEE4D9,#A0988E,white,white,0.6114,0.151,ok
GRP-XHS-693ab0b6000000001f005bfb-05,693ab0b6000000001f005bfb,Dataset/xhs/xiaohongshu_images/Gorpcore/693ab0b6000000001f005bfb/image_05.webp,#ECEBEB,#7F6D60,white,white,0.336,0.2244,ok
GRP-XHS-693ab0b6000000001f005bfb-06,693ab0b6000000001f005bfb,Dataset/xhs/xiaohongshu_images/Gorpcore/693ab0b6000000001f005bfb/image_06.webp,#211717,#583B35,black,black,0.2424,0.227,ok
GRP-XHS-69ff4cde000000003502365c-01,69ff4cde000000003502365c,Dataset/xhs/xiaohongshu_images/Gorpcore/69ff4cde000000003502365c/image_01.webp,#4A4946,#969899,gray,gray,0.2502,0.2298,ok
GRP-XHS-69ff4cde000000003502365c-03,69ff4cde000000003502365c,Dataset/xhs/xiaohongshu_images/Gorpcore/69ff4cde000000003502365c/image_03.webp,#D2D8DB,#9E9B8F,white,white,0.3228,0.201,ok
GRP-XHS-69ff4cde000000003502365c-04,69ff4cde000000003502365c,Dataset/xhs/xiaohongshu_images/Gorpcore/69ff4cde000000003502365c/image_04.webp,#DBDEE0,#A4A4A4,white,white,0.4968,0.14,ok
GRP-XHS-6a05b98200000000380205a2-01,6a05b98200000000380205a2,Dataset/xhs/xiaohongshu_images/Gorpcore/6a05b98200000000380205a2/image_01.webp,#B7B5B3,#878386,gray,gray,0.3264,0.2308,ok
GRP-XHS-692ffcd0000000000d03af2b-02,692ffcd0000000000d03af2b,Dataset/xhs/xiaohongshu_images/Gorpcore/692ffcd0000000000d03af2b/image_02.webp,#DEE0ED,#0B67AD,white,white,0.4874,0.201,ok
GRP-XHS-692ffcd0000000000d03af2b-03,692ffcd0000000000d03af2b,Dataset/xhs/xiaohongshu_images/Gorpcore/692ffcd0000000000d03af2b/image_03.webp,#105D8D,#08375B,blue,blue,0.3728,0.288,ok
GRP-XHS-692ffcd0000000000d03af2b-04,692ffcd0000000000d03af2b,Dataset/xhs/xiaohongshu_images/Gorpcore/692ffcd0000000000d03af2b/image_04.webp,#155888,#09060F,blue,blue,0.2306,0.2174,ok
GRP-XHS-692ffcd0000000000d03af2b-06,692ffcd0000000000d03af2b,Dataset/xhs/xiaohongshu_images/Gorpcore/692ffcd0000000000d03af2b/image_06.webp,#01519A,#BCC4D5,blue,blue,0.3654,0.249,ok
GRP-XHS-692ffcd0000000000d03af2b-07,692ffcd0000000000d03af2b,Dataset/xhs/xiaohongshu_images/Gorpcore/692ffcd0000000000d03af2b/image_07.webp,#AADDFE,#83C4F1,blue,blue,0.3964,0.2952,ok
GRP-XHS-68bbef51000000001b0345b5-01,68bbef51000000001b0345b5,Dataset/xhs/xiaohongshu_images/Gorpcore/68bbef51000000001b0345b5/image_01.webp,#629AD7,#705F41,blue,blue,0.3326,0.3112,ok
GRP-XHS-68bbef51000000001b0345b5-02,68bbef51000000001b0345b5,Dataset/xhs/xiaohongshu_images/Gorpcore/68bbef51000000001b0345b5/image_02.webp,#7C633A,#3674AF,yellow,yellow,0.2924,0.2818,ok
GRP-XHS-68bbef51000000001b0345b5-03,68bbef51000000001b0345b5,Dataset/xhs/xiaohongshu_images/Gorpcore/68bbef51000000001b0345b5/image_03.webp,#5D8BC9,#474131,blue,blue,0.2862,0.2704,ok
GRP-XHS-68bbef51000000001b0345b5-04,68bbef51000000001b0345b5,Dataset/xhs/xiaohongshu_images/Gorpcore/68bbef51000000001b0345b5/image_04.webp,#736342,#4F8BCD,brown,brown,0.3492,0.2208,ok
GRP-XHS-68bbef51000000001b0345b5-06,68bbef51000000001b0345b5,Dataset/xhs/xiaohongshu_images/Gorpcore/68bbef51000000001b0345b5/image_06.webp,#796545,#5E8BC3,brown,brown,0.3176,0.2168,ok
GRP-XHS-68bbef51000000001b0345b5-08,68bbef51000000001b0345b5,Dataset/xhs/xiaohongshu_images/Gorpcore/68bbef51000000001b0345b5/image_08.webp,#7F6A45,#4C83C3,yellow,yellow,0.3126,0.2224,ok
GRP-XHS-683437710000000021008566-01,683437710000000021008566,Dataset/xhs/xiaohongshu_images/Gorpcore/683437710000000021008566/image_01.webp,#2A2723,#BFB299,black,black,0.2676,0.1926,ok
GRP-XHS-683437710000000021008566-02,683437710000000021008566,Dataset/xhs/xiaohongshu_images/Gorpcore/683437710000000021008566/image_02.webp,#C3C1B8,#A29B87,gray,gray,0.2812,0.2196,ok
GRP-XHS-683437710000000021008566-03,683437710000000021008566,Dataset/xhs/xiaohongshu_images/Gorpcore/683437710000000021008566/image_03.webp,#0D0403,#2E201E,black,black,0.5134,0.1856,ok
GRP-XHS-683437710000000021008566-04,683437710000000021008566,Dataset/xhs/xiaohongshu_images/Gorpcore/683437710000000021008566/image_04.webp,#0D0403,#2D1F20,black,black,0.5656,0.1222,ok
GRP-XHS-683437710000000021008566-05,683437710000000021008566,Dataset/xhs/xiaohongshu_images/Gorpcore/683437710000000021008566/image_05.webp,#D8D1BB,#56483D,khaki,khaki_or_beige,0.324,0.1916,ok
GRP-XHS-683437710000000021008566-06,683437710000000021008566,Dataset/xhs/xiaohongshu_images/Gorpcore/683437710000000021008566/image_06.webp,#A29483,#1D1B1A,orange,red_or_orange,0.2332,0.232,ok
GRP-XHS-68835e78000000002400cc99-01,68835e78000000002400cc99,Dataset/xhs/xiaohongshu_images/Gorpcore/68835e78000000002400cc99/image_01.webp,#78804C,#4D522D,olive,olive_or_green,0.2674,0.2644,ok
GRP-XHS-68835e78000000002400cc99-02,68835e78000000002400cc99,Dataset/xhs/xiaohongshu_images/Gorpcore/68835e78000000002400cc99/image_02.webp,#191B1B,#D8C7B2,black,black,0.2452,0.2098,ok
GRP-XHS-68835e78000000002400cc99-04,68835e78000000002400cc99,Dataset/xhs/xiaohongshu_images/Gorpcore/68835e78000000002400cc99/image_04.webp,#504E3A,#79765D,brown,brown,0.3018,0.2338,ok
GRP-XHS-68835e78000000002400cc99-06,68835e78000000002400cc99,Dataset/xhs/xiaohongshu_images/Gorpcore/68835e78000000002400cc99/image_06.webp,#2F2214,#C0C786,orange,red_or_orange,0.3612,0.2136,ok
GRP-XHS-68835e78000000002400cc99-08,68835e78000000002400cc99,Dataset/xhs/xiaohongshu_images/Gorpcore/68835e78000000002400cc99/image_08.webp,#1B3026,#3E6345,green,olive_or_green,0.2702,0.2442,ok
GRP-XHS-69d20d15000000001d01e8ae-01,69d20d15000000001d01e8ae,Dataset/xhs/xiaohongshu_images/Gorpcore/69d20d15000000001d01e8ae/image_01.webp,#817060,#B3A99D,orange,red_or_orange,0.2424,0.2322,ok
GRP-XHS-69d20d15000000001d01e8ae-02,69d20d15000000001d01e8ae,Dataset/xhs/xiaohongshu_images/Gorpcore/69d20d15000000001d01e8ae/image_02.webp,#DDDBD8,#A59783,white,white,0.2508,0.2258,ok
GRP-XHS-69d20d15000000001d01e8ae-03,69d20d15000000001d01e8ae,Dataset/xhs/xiaohongshu_images/Gorpcore/69d20d15000000001d01e8ae/image_03.webp,#191C1E,#ADAAA2,black,black,0.251,0.2214,ok
GRP-XHS-69d20d15000000001d01e8ae-04,69d20d15000000001d01e8ae,Dataset/xhs/xiaohongshu_images/Gorpcore/69d20d15000000001d01e8ae/image_04.webp,#A1A29E,#80807C,gray,gray,0.303,0.2678,ok
GRP-XHS-69d20d15000000001d01e8ae-05,69d20d15000000001d01e8ae,Dataset/xhs/xiaohongshu_images/Gorpcore/69d20d15000000001d01e8ae/image_05.webp,#918E85,#A7A49C,gray,gray,0.3498,0.3076,ok
GRP-XHS-69d20d15000000001d01e8ae-06,69d20d15000000001d01e8ae,Dataset/xhs/xiaohongshu_images/Gorpcore/69d20d15000000001d01e8ae/image_06.webp,#B9B8AC,#DCE0D3,gray,gray,0.3114,0.249,ok
GRP-XHS-69d20d15000000001d01e8ae-07,69d20d15000000001d01e8ae,Dataset/xhs/xiaohongshu_images/Gorpcore/69d20d15000000001d01e8ae/image_07.webp,#B6A891,#836F5C,khaki,khaki_or_beige,0.3302,0.2226,ok
GRP-XHS-69d20d15000000001d01e8ae-08,69d20d15000000001d01e8ae,Dataset/xhs/xiaohongshu_images/Gorpcore/69d20d15000000001d01e8ae/image_08.webp,#060B0C,#D5C9CC,black,black,0.2904,0.2394,ok
GRP-XHS-69d20d15000000001d01e8ae-09,69d20d15000000001d01e8ae,Dataset/xhs/xiaohongshu_images/Gorpcore/69d20d15000000001d01e8ae/image_09.webp,#D2D0CF,#B6B0AA,white,white,0.3758,0.2654,ok
GRP-XHS-69d20d15000000001d01e8ae-10,69d20d15000000001d01e8ae,Dataset/xhs/xiaohongshu_images/Gorpcore/69d20d15000000001d01e8ae/image_10.webp,#DDD9D0,#CAC4BA,white,white,0.3426,0.2494,ok
GRP-XHS-69d20d15000000001d01e8ae-11,69d20d15000000001d01e8ae,Dataset/xhs/xiaohongshu_images/Gorpcore/69d20d15000000001d01e8ae/image_11.webp,#261F25,#61524C,black,black,0.2502,0.2316,ok
GRP-XHS-69d20d15000000001d01e8ae-12,69d20d15000000001d01e8ae,Dataset/xhs/xiaohongshu_images/Gorpcore/69d20d15000000001d01e8ae/image_12.webp,#7B6E61,#1D1E20,orange,red_or_orange,0.239,0.2362,ok
GRP-XHS-69d20d15000000001d01e8ae-13,69d20d15000000001d01e8ae,Dataset/xhs/xiaohongshu_images/Gorpcore/69d20d15000000001d01e8ae/image_13.webp,#FFFFFF,#E6E4D9,white,white,0.693,0.108,ok
GRP-XHS-6a0940aa000000000803f9e3-01,6a0940aa000000000803f9e3,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0940aa000000000803f9e3/image_01.webp,#A08F80,#D4D3D2,orange,red_or_orange,0.2866,0.275,ok
GRP-XHS-6936cb07000000001e0062c4-01,6936cb07000000001e0062c4,Dataset/xhs/xiaohongshu_images/Gorpcore/6936cb07000000001e0062c4/image_01.webp,#2F322C,#0D0F0D,green,olive_or_green,0.339,0.3138,ok
GRP-XHS-6936cb07000000001e0062c4-02,6936cb07000000001e0062c4,Dataset/xhs/xiaohongshu_images/Gorpcore/6936cb07000000001e0062c4/image_02.webp,#293224,#4C5944,green,olive_or_green,0.323,0.2524,ok
GRP-XHS-6936cb07000000001e0062c4-03,6936cb07000000001e0062c4,Dataset/xhs/xiaohongshu_images/Gorpcore/6936cb07000000001e0062c4/image_03.webp,#292E23,#484E43,black,black,0.3044,0.2428,ok
GRP-XHS-6936cb07000000001e0062c4-04,6936cb07000000001e0062c4,Dataset/xhs/xiaohongshu_images/Gorpcore/6936cb07000000001e0062c4/image_04.webp,#3D423E,#1E2121,gray,gray,0.2452,0.2374,ok
GRP-XHS-6936cb07000000001e0062c4-05,6936cb07000000001e0062c4,Dataset/xhs/xiaohongshu_images/Gorpcore/6936cb07000000001e0062c4/image_05.webp,#737766,#4B5248,olive,olive_or_green,0.285,0.2534,ok
GRP-XHS-6936cb07000000001e0062c4-06,6936cb07000000001e0062c4,Dataset/xhs/xiaohongshu_images/Gorpcore/6936cb07000000001e0062c4/image_06.webp,#6F6C55,#1B1E1A,brown,brown,0.3074,0.272,ok
GRP-XHS-6936cb07000000001e0062c4-07,6936cb07000000001e0062c4,Dataset/xhs/xiaohongshu_images/Gorpcore/6936cb07000000001e0062c4/image_07.webp,#728492,#0F0E0B,blue,blue,0.3038,0.2524,ok
GRP-XHS-6936cb07000000001e0062c4-08,6936cb07000000001e0062c4,Dataset/xhs/xiaohongshu_images/Gorpcore/6936cb07000000001e0062c4/image_08.webp,#96A690,#374134,green,olive_or_green,0.2626,0.2126,ok
GRP-XHS-6a02ee460000000038037c4e-01,6a02ee460000000038037c4e,Dataset/xhs/xiaohongshu_images/Gorpcore/6a02ee460000000038037c4e/image_01.webp,#F9F6F3,#413F3B,white,white,0.5546,0.1478,ok
GRP-XHS-6a02ee460000000038037c4e-02,6a02ee460000000038037c4e,Dataset/xhs/xiaohongshu_images/Gorpcore/6a02ee460000000038037c4e/image_02.webp,#FEFEFE,#E8E8E8,white,white,0.7872,0.0718,ok
GRP-XHS-6a02ee460000000038037c4e-03,6a02ee460000000038037c4e,Dataset/xhs/xiaohongshu_images/Gorpcore/6a02ee460000000038037c4e/image_03.webp,#FEFEFE,#BBB8B1,white,white,0.643,0.1834,ok
GRP-XHS-6a02ee460000000038037c4e-04,6a02ee460000000038037c4e,Dataset/xhs/xiaohongshu_images/Gorpcore/6a02ee460000000038037c4e/image_04.webp,#FDFDFD,#E9E9E9,white,white,0.835,0.0598,ok
GRP-XHS-68442fd9000000002300c389-01,68442fd9000000002300c389,Dataset/xhs/xiaohongshu_images/Gorpcore/68442fd9000000002300c389/image_01.webp,#D6D4CF,#606450,white,white,0.2168,0.2078,ok
GRP-XHS-68442fd9000000002300c389-02,68442fd9000000002300c389,Dataset/xhs/xiaohongshu_images/Gorpcore/68442fd9000000002300c389/image_02.webp,#22251E,#696462,black,black,0.2992,0.2166,ok
GRP-XHS-68442fd9000000002300c389-03,68442fd9000000002300c389,Dataset/xhs/xiaohongshu_images/Gorpcore/68442fd9000000002300c389/image_03.webp,#4F3E22,#231B0E,brown,brown,0.2452,0.236,ok
GRP-XHS-68442fd9000000002300c389-04,68442fd9000000002300c389,Dataset/xhs/xiaohongshu_images/Gorpcore/68442fd9000000002300c389/image_04.webp,#535740,#1B1E18,olive,olive_or_green,0.2738,0.2564,ok
GRP-XHS-6a0c3bbd0000000006022c83-01,6a0c3bbd0000000006022c83,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0c3bbd0000000006022c83/image_01.webp,#1A1A15,#94928B,black,black,0.283,0.2498,ok
GRP-XHS-6a0c3bbd0000000006022c83-02,6a0c3bbd0000000006022c83,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0c3bbd0000000006022c83/image_02.webp,#1D1C17,#4B473F,black,black,0.2906,0.2662,ok
GRP-XHS-6a0c3bbd0000000006022c83-05,6a0c3bbd0000000006022c83,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0c3bbd0000000006022c83/image_05.webp,#1F1E18,#4D4B42,black,black,0.3334,0.2336,ok
GRP-XHS-69ecc624000000001f0000ed-01,69ecc624000000001f0000ed,Dataset/xhs/xiaohongshu_images/Gorpcore/69ecc624000000001f0000ed/image_01.webp,#1C1D1D,#474342,black,black,0.262,0.262,ok
GRP-XHS-69ecc624000000001f0000ed-03,69ecc624000000001f0000ed,Dataset/xhs/xiaohongshu_images/Gorpcore/69ecc624000000001f0000ed/image_03.webp,#353A3E,#151819,blue,blue,0.3166,0.2616,ok
GRP-XHS-69ecc624000000001f0000ed-04,69ecc624000000001f0000ed,Dataset/xhs/xiaohongshu_images/Gorpcore/69ecc624000000001f0000ed/image_04.webp,#15161A,#8B96A5,black,black,0.294,0.2542,ok
GRP-XHS-69ecc624000000001f0000ed-07,69ecc624000000001f0000ed,Dataset/xhs/xiaohongshu_images/Gorpcore/69ecc624000000001f0000ed/image_07.webp,#252622,#575854,black,black,0.3048,0.236,ok
GRP-XHS-69ecc624000000001f0000ed-08,69ecc624000000001f0000ed,Dataset/xhs/xiaohongshu_images/Gorpcore/69ecc624000000001f0000ed/image_08.webp,#5E83B0,#3A608F,blue,blue,0.261,0.2552,ok
GRP-XHS-69ecc624000000001f0000ed-09,69ecc624000000001f0000ed,Dataset/xhs/xiaohongshu_images/Gorpcore/69ecc624000000001f0000ed/image_09.webp,#5E7994,#2D2621,blue,blue,0.236,0.2018,ok
GRP-XHS-6a0d81eb000000003502dcf1-01,6a0d81eb000000003502dcf1,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0d81eb000000003502dcf1/image_01.webp,#857259,#B89866,orange,red_or_orange,0.3522,0.2318,ok
GRP-XHS-69d3a506000000001d01bf7c-01,69d3a506000000001d01bf7c,Dataset/xhs/xiaohongshu_images/Gorpcore/69d3a506000000001d01bf7c/image_01.webp,#787672,#201C14,gray,gray,0.26,0.2548,ok
GRP-XHS-69d3a506000000001d01bf7c-03,69d3a506000000001d01bf7c,Dataset/xhs/xiaohongshu_images/Gorpcore/69d3a506000000001d01bf7c/image_03.webp,#5C5248,#231C1B,orange,red_or_orange,0.2704,0.2554,ok
GRP-XHS-69d3a506000000001d01bf7c-05,69d3a506000000001d01bf7c,Dataset/xhs/xiaohongshu_images/Gorpcore/69d3a506000000001d01bf7c/image_05.webp,#1F1B14,#A6A4A0,black,black,0.2662,0.2396,ok
GRP-XHS-69d3a506000000001d01bf7c-06,69d3a506000000001d01bf7c,Dataset/xhs/xiaohongshu_images/Gorpcore/69d3a506000000001d01bf7c/image_06.webp,#A09D98,#BCB9B5,gray,gray,0.2978,0.2468,ok
GRP-XHS-69259203000000001e0372c2-01,69259203000000001e0372c2,Dataset/xhs/xiaohongshu_images/Gorpcore/69259203000000001e0372c2/image_01.webp,#0E0F10,#825943,black,black,0.4284,0.256,ok
