Image_ID,note_id,image_path,keyword,Source_ID,Source_Text,Curation_Status,Image_Category,Primary_Color,Secondary_Color,Material_Clue,Scenario,Visual_Weight,Pockets,Zipper_Type,Fit,Reflective,Text_Keywords,Text_Pain_Points,Text_Sentiment,Text_Sentiment_Score,Text_Color_Terms,Text_Material_Terms,Text_Function_Terms,Text_Scenario_Terms,Semantic_Consistency_Score,Conflict_Type,Conflict_Reason,Useful_Design_Signal,Gorpcore_Relevance,Visual_Confidence,Final_Confidence,Review_Needed,Review_Reason,Reviewer,Manual_Decision,Manual_Category,Manual_Notes,Corrected_Color,Corrected_Material,Corrected_Scenario,Corrected_Pain_Point,Reviewed_At
GRP-XHS-69f1a2c3000000002003bd4e-01,69f1a2c3000000002003bd4e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f1a2c3000000002003bd4e\image_01.webp,#机能风穿搭,GRP-XHS-69f1a2c3000000002003bd4e,男生Y2K穿搭，赶紧收藏,reject,text_overlay_outfit,unclear,none,unclear,Unclear,unclear,0,Unclear,Unclear,False,穿搭,,neutral,0.0,,,,,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/text_overlay_outfit.,none,0.0,0.95,0.6175,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_overlay_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-69f1a2c3000000002003bd4e-02,69f1a2c3000000002003bd4e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f1a2c3000000002003bd4e\image_02.webp,#机能风穿搭,GRP-XHS-69f1a2c3000000002003bd4e,男生Y2K穿搭，赶紧收藏,reject,text_overlay_outfit,black,silver,leather | denim | cotton,Urban_Commute,medium,0,Unclear,Unclear,False,穿搭,,neutral,0.0,,,,,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/text_overlay_outfit.,none,0.1,0.9,0.585,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_overlay_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-69f1a2c3000000002003bd4e-03,69f1a2c3000000002003bd4e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f1a2c3000000002003bd4e\image_03.webp,#机能风穿搭,GRP-XHS-69f1a2c3000000002003bd4e,男生Y2K穿搭，赶紧收藏,reject,text_overlay_outfit,light blue,white,knit | cotton | denim,Urban_Commute,lightweight,0,Unclear,Regular,False,穿搭,,neutral,0.0,,,,,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/text_overlay_outfit.,none,0.2,0.8,0.52,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_overlay_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-69f1a2c3000000002003bd4e-04,69f1a2c3000000002003bd4e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f1a2c3000000002003bd4e\image_04.webp,#机能风穿搭,GRP-XHS-69f1a2c3000000002003bd4e,男生Y2K穿搭，赶紧收藏,use,multi_panel_outfit,blue,white,denim | ripstop | cotton | metallic,Urban_Commute,medium,4,Exposed,Loose,False,穿搭,,neutral,0.0,,,,,0.88,none,none,none,0.3,0.9,0.792,True,low_gorpcore_relevance,Codex assisted human review,revise,multi_panel_outfit,Accepted with revision: low model relevance was overridden because visible materials/details support Gorpcore or technical styling.,blue,denim | ripstop | cotton | metallic,Urban_Commute,none,2026-06-11
GRP-XHS-69f1a2c3000000002003bd4e-07,69f1a2c3000000002003bd4e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f1a2c3000000002003bd4e\image_07.webp,#机能风穿搭,GRP-XHS-69f1a2c3000000002003bd4e,男生Y2K穿搭，赶紧收藏,use,multi_panel_outfit,blue,white,cotton | denim | nylon,Urban_Commute,lightweight,2,Exposed,Regular,False,穿搭,,neutral,0.0,,,,,0.88,none,none,none,0.3,0.9,0.792,True,low_gorpcore_relevance,Codex assisted human review,revise,multi_panel_outfit,Accepted with revision: low model relevance was overridden because visible materials/details support Gorpcore or technical styling.,blue,cotton | denim | nylon,Urban_Commute,none,2026-06-11
GRP-XHS-69f1a2c3000000002003bd4e-08,69f1a2c3000000002003bd4e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f1a2c3000000002003bd4e\image_08.webp,#机能风穿搭,GRP-XHS-69f1a2c3000000002003bd4e,男生Y2K穿搭，赶紧收藏,use,multi_panel_outfit,black,gray,leather | denim | cotton | nylon,Urban_Commute,medium,2,Exposed,Regular,False,穿搭,,neutral,0.0,,,,,0.88,none,none,none,0.3,0.9,0.792,True,low_gorpcore_relevance,Codex assisted human review,revise,multi_panel_outfit,Accepted with revision: low model relevance was overridden because visible materials/details support Gorpcore or technical styling.,black,leather | denim | cotton | nylon,Urban_Commute,none,2026-06-11
GRP-XHS-69f1a2c3000000002003bd4e-09,69f1a2c3000000002003bd4e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f1a2c3000000002003bd4e\image_09.webp,#机能风穿搭,GRP-XHS-69f1a2c3000000002003bd4e,男生Y2K穿搭，赶紧收藏,reject,text_overlay_outfit,gray,black,nylon | cotton | denim,Urban_Commute,medium,2,Exposed,Loose,False,穿搭,,neutral,0.0,,,,,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/text_overlay_outfit.,none,0.3,0.9,0.585,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_overlay_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-69f1cf5200000000350389b9-01,69f1cf5200000000350389b9,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f1cf5200000000350389b9\image_01.webp,#Gorpcore,GRP-XHS-69f1cf5200000000350389b9,光看我跑 你不打算追一下吗？,use,full_body_outfit,white,none,cotton | lightweight fabric | mesh-like,Sports,lightweight,0,None,Regular,False,,,neutral,0.0,,,,,0.88,none,none,none,0.2,0.9,0.792,True,low_gorpcore_relevance,Codex assisted human review,reject,full_body_outfit,Rejected in review: visible outfit is too casual or lacks enough Gorpcore/technical design evidence.,,,,,2026-06-11
GRP-XHS-69f1cf5200000000350389b9-02,69f1cf5200000000350389b9,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f1cf5200000000350389b9\image_02.webp,#Gorpcore,GRP-XHS-69f1cf5200000000350389b9,光看我跑 你不打算追一下吗？,use,full_body_outfit,white,pink,cotton | nylon | lightweight fabric,Urban_Commute,lightweight,0,None,Regular,False,,,neutral,0.0,,,,,0.88,none,none,none,0.2,0.95,0.836,True,low_gorpcore_relevance,Codex assisted human review,reject,full_body_outfit,Rejected in review: visible outfit is too casual or lacks enough Gorpcore/technical design evidence.,,,,,2026-06-11
GRP-XHS-69f1cf5200000000350389b9-03,69f1cf5200000000350389b9,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f1cf5200000000350389b9\image_03.webp,#Gorpcore,GRP-XHS-69f1cf5200000000350389b9,光看我跑 你不打算追一下吗？,use,full_body_outfit,white,pink,cotton | lightweight fabric | pleated,Sports,lightweight,0,None,Regular,False,,,neutral,0.0,,,,,0.88,none,none,none,0.2,0.95,0.836,True,low_gorpcore_relevance,Codex assisted human review,reject,full_body_outfit,Rejected in review: visible outfit is too casual or lacks enough Gorpcore/technical design evidence.,,,,,2026-06-11
GRP-XHS-69f1cf5200000000350389b9-04,69f1cf5200000000350389b9,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f1cf5200000000350389b9\image_04.webp,#Gorpcore,GRP-XHS-69f1cf5200000000350389b9,光看我跑 你不打算追一下吗？,use,full_body_outfit,white,pink,cotton | lightweight fabric | satin-like,Urban_Commute,lightweight,0,None,Regular,False,,,neutral,0.0,,,,,0.88,none,none,none,0.2,0.95,0.836,True,low_gorpcore_relevance,Codex assisted human review,reject,full_body_outfit,Rejected in review: visible outfit is too casual or lacks enough Gorpcore/technical design evidence.,,,,,2026-06-11
GRP-XHS-69f1cf5200000000350389b9-05,69f1cf5200000000350389b9,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f1cf5200000000350389b9\image_05.webp,#Gorpcore,GRP-XHS-69f1cf5200000000350389b9,光看我跑 你不打算追一下吗？,use,full_body_outfit,white,none,cotton | lightweight fabric | skirt pleats,Urban_Commute,lightweight,0,None,Regular,False,,,neutral,0.0,,,,,0.88,none,none,none,0.2,0.9,0.792,True,low_gorpcore_relevance,Codex assisted human review,reject,full_body_outfit,Rejected in review: visible outfit is too casual or lacks enough Gorpcore/technical design evidence.,,,,,2026-06-11
GRP-XHS-69f1cf5200000000350389b9-06,69f1cf5200000000350389b9,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f1cf5200000000350389b9\image_06.webp,#Gorpcore,GRP-XHS-69f1cf5200000000350389b9,光看我跑 你不打算追一下吗？,reject,full_body_outfit,white,pink,cotton | nylon | lightweight,Urban_Commute,lightweight,0,Unclear,Regular,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/full_body_outfit.,none,0.1,0.8,0.6,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,full_body_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-69f1cf5200000000350389b9-07,69f1cf5200000000350389b9,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f1cf5200000000350389b9\image_07.webp,#Gorpcore,GRP-XHS-69f1cf5200000000350389b9,光看我跑 你不打算追一下吗？,reject,full_body_outfit,white,none,unclear,Sports,lightweight,0,Unclear,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/full_body_outfit.,none,0.0,0.9,0.675,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,full_body_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-69f1cf5200000000350389b9-08,69f1cf5200000000350389b9,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f1cf5200000000350389b9\image_08.webp,#Gorpcore,GRP-XHS-69f1cf5200000000350389b9,光看我跑 你不打算追一下吗？,use,full_body_outfit,white,pink,cotton | nylon | lightweight,Urban_Commute,lightweight,0,None,Regular,False,,,neutral,0.0,,,,,0.88,none,none,none,0.2,0.95,0.836,True,low_gorpcore_relevance,Codex assisted human review,reject,full_body_outfit,Rejected in review: visible outfit is too casual or lacks enough Gorpcore/technical design evidence.,,,,,2026-06-11
GRP-XHS-69f21772000000003701d4ba-01,69f21772000000003701d4ba,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f21772000000003701d4ba\image_01.webp,#Gorpcore,GRP-XHS-69f21772000000003701d4ba,你最爱的HOKA是哪双？,reject,product_marketing,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/product_marketing.,none,0.0,0.95,0.6175,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,product_marketing,"Rejected in review: Node B image curation category is product_marketing, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-69f21772000000003701d4ba-03,69f21772000000003701d4ba,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f21772000000003701d4ba\image_03.webp,#Gorpcore,GRP-XHS-69f21772000000003701d4ba,你最爱的HOKA是哪双？,reject,product_marketing,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/product_marketing.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,product_marketing,"Rejected in review: Node B image curation category is product_marketing, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-69f21772000000003701d4ba-04,69f21772000000003701d4ba,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f21772000000003701d4ba\image_04.webp,#Gorpcore,GRP-XHS-69f21772000000003701d4ba,你最爱的HOKA是哪双？,reject,detail_closeup,brown,none,mesh | rubber sole | synthetic upper,Unclear,medium,0,None,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/detail_closeup.,none,0.3,0.9,0.675,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,detail_closeup,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-69f21772000000003701d4ba-05,69f21772000000003701d4ba,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f21772000000003701d4ba\image_05.webp,#Gorpcore,GRP-XHS-69f21772000000003701d4ba,你最爱的HOKA是哪双？,reject,detail_closeup,black,gray,mesh | synthetic | rubber sole,Unclear,medium,0,None,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/detail_closeup.,none,0.3,0.9,0.675,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,detail_closeup,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-69f21772000000003701d4ba-06,69f21772000000003701d4ba,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f21772000000003701d4ba\image_06.webp,#Gorpcore,GRP-XHS-69f21772000000003701d4ba,你最爱的HOKA是哪双？,reject,detail_closeup,black,silver,mesh | synthetic | rubber sole,Outdoor,medium,0,Unclear,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/detail_closeup.,none,0.3,0.9,0.675,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,detail_closeup,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-69f21772000000003701d4ba-09,69f21772000000003701d4ba,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f21772000000003701d4ba\image_09.webp,#Gorpcore,GRP-XHS-69f21772000000003701d4ba,你最爱的HOKA是哪双？,reject,detail_closeup,gray,white,mesh | technical fabric | foam sole,Unclear,lightweight,0,None,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/detail_closeup.,none,0.2,0.9,0.675,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,detail_closeup,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-69f21772000000003701d4ba-10,69f21772000000003701d4ba,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f21772000000003701d4ba\image_10.webp,#Gorpcore,GRP-XHS-69f21772000000003701d4ba,你最爱的HOKA是哪双？,reject,detail_closeup,white,gray,mesh | synthetic | rubber sole,Unclear,medium,0,None,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/detail_closeup.,none,0.3,0.9,0.675,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,detail_closeup,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-69f21772000000003701d4ba-12,69f21772000000003701d4ba,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f21772000000003701d4ba\image_12.webp,#Gorpcore,GRP-XHS-69f21772000000003701d4ba,你最爱的HOKA是哪双？,reject,detail_closeup,dark green,gray,mesh | rubber sole | synthetic upper,Outdoor,medium,0,None,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/detail_closeup.,none,0.6,0.9,0.675,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,detail_closeup,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-69f9cb9c000000003501f293-07,69f9cb9c000000003501f293,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f9cb9c000000003501f293\image_07.webp,#机能风穿搭,GRP-XHS-69f9cb9c000000003501f293,暗黑风穿搭/MOGONGSHE,use,full_body_outfit,black,none,leather | matte nylon | furry | technical fabric,Fashion_Street,medium,2,Exposed,Tight,False,穿搭 | 黑,,neutral,0.0,黑,,,,0.88,none,none,none,0.3,0.95,0.836,True,low_gorpcore_relevance,Codex assisted human review,revise,full_body_outfit,Accepted with revision: low model relevance was overridden because visible materials/details support Gorpcore or technical styling.,black,leather | matte nylon | furry | technical fabric,Fashion_Street,none,2026-06-11
GRP-XHS-69fb02180000000036030612-01,69fb02180000000036030612,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69fb02180000000036030612\image_01.webp,#Gorpcore,GRP-XHS-69fb02180000000036030612,"龚翔宇""找不到自己的眼睛""！""排球世界""推文",reject,text_screenshot,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/text_screenshot.,none,0.0,1.0,0.65,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_screenshot,"Rejected in review: Node B image curation category is text_screenshot, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-69fb02180000000036030612-02,69fb02180000000036030612,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69fb02180000000036030612\image_02.webp,#Gorpcore,GRP-XHS-69fb02180000000036030612,"龚翔宇""找不到自己的眼睛""！""排球世界""推文",reject,text_screenshot,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/text_screenshot.,none,0.0,1.0,0.65,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_screenshot,"Rejected in review: Node B image curation category is text_screenshot, not a usable outfit-analysis image.",,,,,2026-06-11
