Image_ID,note_id,image_path,run_status,Curation_Status,Image_Category,Reject_Reason,Body_Coverage,Text_Overlay_Level,Outfit_Count,Main_Subject_Visibility,Gorpcore_Relevance,Confidence
GRP-XHS-6a0d78f200000000060234d1-01,6a0d78f200000000060234d1,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d78f200000000060234d1\image_01.webp,annotated,reject,text_overlay_outfit,text_dominant,none,high,0,unclear,0.0,0.95
GRP-XHS-6a0d78f200000000060234d1-02,6a0d78f200000000060234d1,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d78f200000000060234d1\image_02.webp,annotated,reject,text_overlay_outfit,text_dominant,none,high,0,none,0.0,1.0
GRP-XHS-6a0d78f200000000060234d1-03,6a0d78f200000000060234d1,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d78f200000000060234d1\image_03.webp,annotated,reject,text_overlay_outfit,text_dominant,partial_detail,high,4,partial,0.0,0.9
GRP-XHS-6a0d78f200000000060234d1-04,6a0d78f200000000060234d1,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d78f200000000060234d1\image_04.webp,annotated,reject,text_overlay_outfit,text_dominant,partial_detail,high,4,partial,0.3,0.9
GRP-XHS-6a0d78f200000000060234d1-05,6a0d78f200000000060234d1,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d78f200000000060234d1\image_05.webp,annotated,reject,text_overlay_outfit,text_dominant,full_body,high,4,clear,0.0,0.9
GRP-XHS-69fde9270000000038036eb7-01,69fde9270000000038036eb7,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69fde9270000000038036eb7\image_01.webp,annotated,reject,product_marketing,product_only,none,high,0,unclear,0.0,0.95
GRP-XHS-69fde9270000000038036eb7-02,69fde9270000000038036eb7,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69fde9270000000038036eb7\image_02.webp,annotated,use,multi_panel_outfit,none,multiple,none,1,clear,0.95,0.9
GRP-XHS-69fde9270000000038036eb7-03,69fde9270000000038036eb7,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69fde9270000000038036eb7\image_03.webp,annotated,reject,product_marketing,product_only,none,none,0,none,0.0,0.95
GRP-XHS-69fde9270000000038036eb7-04,69fde9270000000038036eb7,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69fde9270000000038036eb7\image_04.webp,annotated,use,multi_panel_outfit,none,multiple,none,2,clear,0.85,0.9
GRP-XHS-69fde9270000000038036eb7-05,69fde9270000000038036eb7,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69fde9270000000038036eb7\image_05.webp,annotated,reject,product_marketing,product_only,none,none,0,none,0.0,0.9
GRP-XHS-69fde9270000000038036eb7-06,69fde9270000000038036eb7,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69fde9270000000038036eb7\image_06.webp,annotated,reject,product_marketing,product_only,none,none,0,none,0.0,0.95
GRP-XHS-69fde9270000000038036eb7-07,69fde9270000000038036eb7,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69fde9270000000038036eb7\image_07.webp,annotated,reject,product_marketing,product_only,none,none,0,none,0.0,0.95
GRP-XHS-69fde9270000000038036eb7-08,69fde9270000000038036eb7,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69fde9270000000038036eb7\image_08.webp,annotated,reject,product_marketing,product_only,none,none,0,none,0.0,0.95
GRP-XHS-69fde9270000000038036eb7-09,69fde9270000000038036eb7,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69fde9270000000038036eb7\image_09.webp,annotated,reject,product_marketing,product_only,none,high,0,unclear,0.0,0.95
GRP-XHS-6a0ee34d000000000702bd9f-01,6a0ee34d000000000702bd9f,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0ee34d000000000702bd9f\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.7,0.9
GRP-XHS-6a0ee34d000000000702bd9f-02,6a0ee34d000000000702bd9f,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0ee34d000000000702bd9f\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.7,0.95
GRP-XHS-6a0ee34d000000000702bd9f-03,6a0ee34d000000000702bd9f,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0ee34d000000000702bd9f\image_03.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.75,0.95
GRP-XHS-6a0ee34d000000000702bd9f-04,6a0ee34d000000000702bd9f,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0ee34d000000000702bd9f\image_04.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-6a0ee34d000000000702bd9f-05,6a0ee34d000000000702bd9f,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0ee34d000000000702bd9f\image_05.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.7,0.9
GRP-XHS-6a0ee34d000000000702bd9f-06,6a0ee34d000000000702bd9f,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0ee34d000000000702bd9f\image_06.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-6a0ee34d000000000702bd9f-07,6a0ee34d000000000702bd9f,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0ee34d000000000702bd9f\image_07.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-6a0ee34d000000000702bd9f-08,6a0ee34d000000000702bd9f,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0ee34d000000000702bd9f\image_08.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.75,0.9
GRP-XHS-6a0ee34d000000000702bd9f-09,6a0ee34d000000000702bd9f,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0ee34d000000000702bd9f\image_09.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.75,0.9
GRP-XHS-692ec0f4000000001f00490d-01,692ec0f4000000001f00490d,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\692ec0f4000000001f00490d\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.75,0.9
GRP-XHS-692ec0f4000000001f00490d-02,692ec0f4000000001f00490d,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\692ec0f4000000001f00490d\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.9
GRP-XHS-692ec0f4000000001f00490d-03,692ec0f4000000001f00490d,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\692ec0f4000000001f00490d\image_03.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.65,0.9
GRP-XHS-692ec0f4000000001f00490d-04,692ec0f4000000001f00490d,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\692ec0f4000000001f00490d\image_04.webp,annotated,reject,landscape,pure_landscape,none,none,0,none,0.0,1.0
GRP-XHS-692ec0f4000000001f00490d-05,692ec0f4000000001f00490d,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\692ec0f4000000001f00490d\image_05.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-692ec0f4000000001f00490d-06,692ec0f4000000001f00490d,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\692ec0f4000000001f00490d\image_06.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.9,0.95
GRP-XHS-692ec0f4000000001f00490d-07,692ec0f4000000001f00490d,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\692ec0f4000000001f00490d\image_07.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.9,0.95
GRP-XHS-692ec0f4000000001f00490d-08,692ec0f4000000001f00490d,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\692ec0f4000000001f00490d\image_08.webp,annotated,reject,landscape,no_visible_outfit,none,none,0,unclear,0.0,1.0
GRP-XHS-692ec0f4000000001f00490d-09,692ec0f4000000001f00490d,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\692ec0f4000000001f00490d\image_09.webp,annotated,use,detail_closeup,none,lower_body,none,1,clear,0.85,0.9
GRP-XHS-692ec0f4000000001f00490d-10,692ec0f4000000001f00490d,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\692ec0f4000000001f00490d\image_10.webp,annotated,use,detail_closeup,none,partial_detail,none,1,clear,0.85,0.9
GRP-XHS-69ede6b400000000220283c3-01,69ede6b400000000220283c3,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69ede6b400000000220283c3\image_01.webp,annotated,use,half_body_outfit,none,upper_body,high,2,clear,0.3,0.8
GRP-XHS-696b6bd7000000000e03f2b6-01,696b6bd7000000000e03f2b6,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\696b6bd7000000000e03f2b6\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-696b6bd7000000000e03f2b6-02,696b6bd7000000000e03f2b6,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\696b6bd7000000000e03f2b6\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-696b6bd7000000000e03f2b6-03,696b6bd7000000000e03f2b6,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\696b6bd7000000000e03f2b6\image_03.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-696b6bd7000000000e03f2b6-04,696b6bd7000000000e03f2b6,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\696b6bd7000000000e03f2b6\image_04.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-696b6bd7000000000e03f2b6-05,696b6bd7000000000e03f2b6,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\696b6bd7000000000e03f2b6\image_05.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.8,0.9
GRP-XHS-696b6bd7000000000e03f2b6-06,696b6bd7000000000e03f2b6,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\696b6bd7000000000e03f2b6\image_06.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.75,0.9
GRP-XHS-696b6bd7000000000e03f2b6-07,696b6bd7000000000e03f2b6,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\696b6bd7000000000e03f2b6\image_07.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-696b6bd7000000000e03f2b6-08,696b6bd7000000000e03f2b6,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\696b6bd7000000000e03f2b6\image_08.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-696b6bd7000000000e03f2b6-09,696b6bd7000000000e03f2b6,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\696b6bd7000000000e03f2b6\image_09.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-696b6bd7000000000e03f2b6-10,696b6bd7000000000e03f2b6,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\696b6bd7000000000e03f2b6\image_10.webp,annotated,use,half_body_outfit,none,lower_body,none,1,clear,0.75,0.9
GRP-XHS-696b6bd7000000000e03f2b6-11,696b6bd7000000000e03f2b6,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\696b6bd7000000000e03f2b6\image_11.webp,annotated,use,detail_closeup,none,partial_detail,none,1,clear,0.7,0.9
GRP-XHS-69f21772000000003701d4ba-01,69f21772000000003701d4ba,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f21772000000003701d4ba\image_01.webp,annotated,reject,product_marketing,product_only,none,high,0,unclear,0.0,0.95
GRP-XHS-69f21772000000003701d4ba-03,69f21772000000003701d4ba,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f21772000000003701d4ba\image_03.webp,annotated,reject,product_marketing,product_only,none,none,0,none,0.0,0.95
GRP-XHS-69f21772000000003701d4ba-04,69f21772000000003701d4ba,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f21772000000003701d4ba\image_04.webp,annotated,reject,detail_closeup,product_only,partial_detail,none,0,clear,0.3,0.9
GRP-XHS-69f21772000000003701d4ba-05,69f21772000000003701d4ba,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f21772000000003701d4ba\image_05.webp,annotated,reject,detail_closeup,product_only,partial_detail,none,0,clear,0.3,0.9
GRP-XHS-69f21772000000003701d4ba-06,69f21772000000003701d4ba,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f21772000000003701d4ba\image_06.webp,annotated,reject,detail_closeup,product_only,partial_detail,none,0,clear,0.3,0.9
GRP-XHS-69f21772000000003701d4ba-09,69f21772000000003701d4ba,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f21772000000003701d4ba\image_09.webp,annotated,reject,detail_closeup,product_only,partial_detail,none,0,clear,0.2,0.9
GRP-XHS-69f21772000000003701d4ba-10,69f21772000000003701d4ba,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f21772000000003701d4ba\image_10.webp,annotated,reject,detail_closeup,product_only,partial_detail,none,0,clear,0.3,0.9
GRP-XHS-69f21772000000003701d4ba-12,69f21772000000003701d4ba,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f21772000000003701d4ba\image_12.webp,annotated,reject,detail_closeup,product_only,partial_detail,none,0,clear,0.6,0.9
GRP-XHS-693ab0b6000000001f005bfb-01,693ab0b6000000001f005bfb,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\693ab0b6000000001f005bfb\image_01.webp,annotated,reject,text_overlay_outfit,no_visible_outfit,none,high,0,unclear,0.0,0.95
GRP-XHS-693ab0b6000000001f005bfb-02,693ab0b6000000001f005bfb,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\693ab0b6000000001f005bfb\image_02.webp,annotated,use,half_body_outfit,none,upper_body,medium,1,clear,0.75,0.85
GRP-XHS-693ab0b6000000001f005bfb-03,693ab0b6000000001f005bfb,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\693ab0b6000000001f005bfb\image_03.webp,annotated,reject,product_marketing,product_only,none,high,0,none,0.0,0.95
GRP-XHS-693ab0b6000000001f005bfb-04,693ab0b6000000001f005bfb,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\693ab0b6000000001f005bfb\image_04.webp,annotated,reject,text_screenshot,text_dominant,none,high,0,none,0.0,0.95
GRP-XHS-693ab0b6000000001f005bfb-05,693ab0b6000000001f005bfb,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\693ab0b6000000001f005bfb\image_05.webp,annotated,use,half_body_outfit,none,lower_body,low,1,clear,0.9,0.95
GRP-XHS-693ab0b6000000001f005bfb-06,693ab0b6000000001f005bfb,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\693ab0b6000000001f005bfb\image_06.webp,annotated,reject,multi_panel_outfit,product_only,none,medium,0,unclear,0.0,0.95
GRP-XHS-69ff4cde000000003502365c-01,69ff4cde000000003502365c,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69ff4cde000000003502365c\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.95,0.98
GRP-XHS-69ff4cde000000003502365c-03,69ff4cde000000003502365c,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69ff4cde000000003502365c\image_03.webp,annotated,use,half_body_outfit,none,upper_body,none,1,clear,0.9,0.95
GRP-XHS-69ff4cde000000003502365c-04,69ff4cde000000003502365c,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69ff4cde000000003502365c\image_04.webp,annotated,reject,unrelated,no_visible_outfit,none,none,0,none,0.0,0.95
GRP-XHS-6a05b98200000000380205a2-01,6a05b98200000000380205a2,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a05b98200000000380205a2\image_01.webp,annotated,use,multi_panel_outfit,none,full_body,medium,3,clear,0.75,0.85
GRP-XHS-692ffcd0000000000d03af2b-02,692ffcd0000000000d03af2b,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\692ffcd0000000000d03af2b\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.95,0.98
GRP-XHS-692ffcd0000000000d03af2b-03,692ffcd0000000000d03af2b,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\692ffcd0000000000d03af2b\image_03.webp,annotated,reject,landscape,pure_landscape,none,none,0,none,0.0,0.95
GRP-XHS-692ffcd0000000000d03af2b-04,692ffcd0000000000d03af2b,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\692ffcd0000000000d03af2b\image_04.webp,annotated,reject,landscape,pure_landscape,partial_detail,none,0,partial,0.0,0.9
GRP-XHS-692ffcd0000000000d03af2b-06,692ffcd0000000000d03af2b,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\692ffcd0000000000d03af2b\image_06.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.9,0.95
GRP-XHS-692ffcd0000000000d03af2b-07,692ffcd0000000000d03af2b,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\692ffcd0000000000d03af2b\image_07.webp,annotated,use,full_body_outfit,none,full_body,none,2,clear,0.95,0.98
GRP-XHS-68bbef51000000001b0345b5-01,68bbef51000000001b0345b5,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68bbef51000000001b0345b5\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.9
GRP-XHS-68bbef51000000001b0345b5-02,68bbef51000000001b0345b5,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68bbef51000000001b0345b5\image_02.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.85,0.9
GRP-XHS-68bbef51000000001b0345b5-03,68bbef51000000001b0345b5,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68bbef51000000001b0345b5\image_03.webp,annotated,reject,landscape,no_visible_outfit,none,none,0,unclear,0.0,0.95
GRP-XHS-68bbef51000000001b0345b5-04,68bbef51000000001b0345b5,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68bbef51000000001b0345b5\image_04.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.9
GRP-XHS-68bbef51000000001b0345b5-06,68bbef51000000001b0345b5,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68bbef51000000001b0345b5\image_06.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.8,0.9
GRP-XHS-68bbef51000000001b0345b5-08,68bbef51000000001b0345b5,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68bbef51000000001b0345b5\image_08.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.9
GRP-XHS-683437710000000021008566-01,683437710000000021008566,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\683437710000000021008566\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.9,0.95
GRP-XHS-683437710000000021008566-02,683437710000000021008566,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\683437710000000021008566\image_02.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.8,0.95
GRP-XHS-683437710000000021008566-03,683437710000000021008566,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\683437710000000021008566\image_03.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.4,0.85
GRP-XHS-683437710000000021008566-04,683437710000000021008566,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\683437710000000021008566\image_04.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.6,0.85
GRP-XHS-683437710000000021008566-05,683437710000000021008566,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\683437710000000021008566\image_05.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.3,0.8
GRP-XHS-683437710000000021008566-06,683437710000000021008566,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\683437710000000021008566\image_06.webp,annotated,reject,detail_closeup,no_visible_outfit,partial_detail,none,0,partial,0.0,0.95
GRP-XHS-68835e78000000002400cc99-01,68835e78000000002400cc99,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68835e78000000002400cc99\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.9
GRP-XHS-68835e78000000002400cc99-02,68835e78000000002400cc99,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68835e78000000002400cc99\image_02.webp,annotated,use,half_body_outfit,none,upper_body,none,1,clear,0.7,0.9
GRP-XHS-68835e78000000002400cc99-04,68835e78000000002400cc99,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68835e78000000002400cc99\image_04.webp,annotated,use,half_body_outfit,none,lower_body,none,1,clear,0.3,0.9
GRP-XHS-68835e78000000002400cc99-06,68835e78000000002400cc99,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68835e78000000002400cc99\image_06.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.3,0.9
GRP-XHS-68835e78000000002400cc99-08,68835e78000000002400cc99,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68835e78000000002400cc99\image_08.webp,annotated,reject,landscape,pure_landscape,none,none,0,none,0.0,0.95
GRP-XHS-69d20d15000000001d01e8ae-01,69d20d15000000001d01e8ae,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69d20d15000000001d01e8ae\image_01.webp,annotated,use,multi_panel_outfit,none,full_body,none,4,clear,0.85,0.9
GRP-XHS-69d20d15000000001d01e8ae-02,69d20d15000000001d01e8ae,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69d20d15000000001d01e8ae\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.75,0.9
